Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR12027386,RNA-Seq,200,76169400,PRJNA639859,SAMN15283083,26819312,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8559228,GSM4619110,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619110,m1_Fear-Only,SRP267579
SRR12027388,RNA-Seq,200,245066000,PRJNA639859,SAMN15283129,86513705,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8559230,GSM4619112,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619112,m1_Fear-Recall,SRP267579
SRR12027390,RNA-Seq,200,211321600,PRJNA639859,SAMN15283127,72552381,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8559232,GSM4619114,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619114,m1_Fear-Only,SRP267579
SRR12027391,RNA-Seq,200,103022000,PRJNA639859,SAMN15283126,36030865,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559233,GSM4619115,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619115,m1_Fear-Recall,SRP267579
SRR12027392,RNA-Seq,200,156126000,PRJNA639859,SAMN15283054,53895601,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX8559234,GSM4619116,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619116,m1_Fear-Recall,SRP267579
SRR12027394,RNA-Seq,200,191722000,PRJNA639859,SAMN15283052,66835706,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8559236,GSM4619118,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619118,m1_Fear-Recall,SRP267579
SRR12027397,RNA-Seq,200,52931600,PRJNA639859,SAMN15283049,18279632,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8559239,GSM4619121,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619121,m1_Fear-Recall,SRP267579
SRR12027400,RNA-Seq,200,237872600,PRJNA639859,SAMN15283046,82901580,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX8559242,GSM4619124,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619124,m1_Fear-Recall,SRP267579
SRR12027401,RNA-Seq,200,541598000,PRJNA639859,SAMN15286171,177902414,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8561281,GSM4621061,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621061,m3_Fear-Only,SRP267579
SRR12027403,RNA-Seq,200,390756800,PRJNA639859,SAMN15286169,123969466,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8561283,GSM4621063,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621063,m3_Fear-Only,SRP267579
SRR12027406,RNA-Seq,200,345105800,PRJNA639859,SAMN15286166,108656407,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX8561286,GSM4621066,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621066,m3_Fear-Only,SRP267579
SRR12027407,RNA-Seq,200,274343600,PRJNA639859,SAMN15286165,87170503,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561287,GSM4621067,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621067,m3_Fear-Only,SRP267579
SRR12027409,RNA-Seq,200,207623400,PRJNA639859,SAMN15286163,69416684,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8561289,GSM4621069,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621069,m3_Fear-Only,SRP267579
SRR12027411,RNA-Seq,200,400245200,PRJNA639859,SAMN15286100,127016244,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX8561291,GSM4621071,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621071,m3_Fear-Only,SRP267579
SRR12027413,RNA-Seq,200,338323600,PRJNA639859,SAMN15286098,107346798,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8561293,GSM4621073,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621073,m3_Fear-Only,SRP267579
SRR12027415,RNA-Seq,200,1128797000,PRJNA639859,SAMN15286096,368178158,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8561295,GSM4621075,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621075,m3_Fear-Only,SRP267579
SRR12027416,RNA-Seq,200,528133200,PRJNA639859,SAMN15286095,168996827,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561296,GSM4621076,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621076,m3_Fear-Only,SRP267579
SRR12027418,RNA-Seq,200,202227200,PRJNA639859,SAMN15286093,64638761,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8561362,GSM4621078,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621078,m3_Fear-Only,SRP267579
SRR12027420,RNA-Seq,200,1402152200,PRJNA639859,SAMN15286091,451114945,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561364,GSM4621080,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621080,m3_Fear-Only,SRP267579
SRR12027422,RNA-Seq,200,412886400,PRJNA639859,SAMN15286089,130932832,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8561366,GSM4621082,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621082,m3_Fear-Only,SRP267579
SRR12027425,RNA-Seq,200,255467600,PRJNA639859,SAMN15286086,81222116,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8561369,GSM4621085,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621085,m3_Fear-Only,SRP267579
SRR12027427,RNA-Seq,200,594539800,PRJNA639859,SAMN15286084,198445536,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8561371,GSM4621087,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621087,m3_Fear-Only,SRP267579
SRR12027429,RNA-Seq,200,406773800,PRJNA639859,SAMN15286082,127294280,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8561373,GSM4621089,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621089,m3_Fear-Only,SRP267579
SRR12027430,RNA-Seq,200,556386600,PRJNA639859,SAMN15286081,176016167,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8561374,GSM4621090,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621090,m3_Fear-Only,SRP267579
SRR12027432,RNA-Seq,200,355304000,PRJNA639859,SAMN15286200,112783088,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8561376,GSM4621092,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621092,m3_Fear-Only,SRP267579
SRR12027434,RNA-Seq,200,319518000,PRJNA639859,SAMN15286198,102691512,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX8561378,GSM4621094,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621094,m3_Fear-Only,SRP267579
SRR12027436,RNA-Seq,200,1135627800,PRJNA639859,SAMN15286196,358999173,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8561380,GSM4621096,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621096,m3_Fear-Only,SRP267579
SRR12027437,RNA-Seq,200,559545600,PRJNA639859,SAMN15286195,178658544,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561381,GSM4621097,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621097,m3_Fear-Only,SRP267579
SRR12027439,RNA-Seq,200,566814000,PRJNA639859,SAMN15286193,183599580,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX8561383,GSM4621099,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621099,m3_Fear-Only,SRP267579
SRR12027441,RNA-Seq,200,262785600,PRJNA639859,SAMN15286130,84357783,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8561385,GSM4621101,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621101,m3_Fear-Only,SRP267579
SRR12027442,RNA-Seq,200,417497200,PRJNA639859,SAMN15286129,133777514,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX8561386,GSM4621102,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621102,m3_Fear-Only,SRP267579
SRR12027445,RNA-Seq,200,295797200,PRJNA639859,SAMN15286126,95279474,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8561389,GSM4621105,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621105,m3_Fear-Only,SRP267579
SRR12027447,RNA-Seq,200,133390400,PRJNA639859,SAMN15286124,45469779,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX8561391,GSM4621107,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621107,m3_Fear-Only,SRP267579
SRR12027448,RNA-Seq,200,525257800,PRJNA639859,SAMN15286123,166317045,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8561392,GSM4621108,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621108,m3_Fear-Only,SRP267579
SRR12027450,RNA-Seq,200,1008730000,PRJNA639859,SAMN15286121,325438793,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558668,GSM4621110,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621110,m3_Fear-Only,SRP267579
SRR12027452,RNA-Seq,200,444610800,PRJNA639859,SAMN15286118,141123992,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX8558670,GSM4621112,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621112,m3_Fear-Only,SRP267579
SRR12027455,RNA-Seq,200,1550521200,PRJNA639859,SAMN15286116,500837318,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX8558673,GSM4621115,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621115,m3_Fear-Only,SRP267579
SRR12027457,RNA-Seq,200,156132200,PRJNA639859,SAMN15286114,49610521,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8558675,GSM4621117,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621117,m3_Fear-Only,SRP267579
SRR12027458,RNA-Seq,200,286086600,PRJNA639859,SAMN15286113,94265268,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX8558676,GSM4621118,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621118,m3_Fear-Only,SRP267579
SRR12027459,RNA-Seq,200,316261800,PRJNA639859,SAMN15286112,102586647,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8558677,GSM4621119,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621119,m3_Fear-Only,SRP267579
SRR12027461,RNA-Seq,200,964095200,PRJNA639859,SAMN15286110,306909524,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8558679,GSM4621121,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621121,m3_Fear-Only,SRP267579
SRR12027462,RNA-Seq,200,294279800,PRJNA639859,SAMN15286109,95014586,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8558680,GSM4621122,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621122,m3_Fear-Only,SRP267579
SRR12027464,RNA-Seq,200,281017200,PRJNA639859,SAMN15286107,93014450,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX8558682,GSM4621124,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621124,m3_Fear-Only,SRP267579
SRR12027465,RNA-Seq,200,1853050000,PRJNA639859,SAMN15286106,599559319,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX8558683,GSM4621125,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621125,m3_Fear-Only,SRP267579
SRR12027467,RNA-Seq,200,214143600,PRJNA639859,SAMN15286104,69497575,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558685,GSM4621127,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621127,m3_Fear-Only,SRP267579
SRR12027468,RNA-Seq,200,477609000,PRJNA639859,SAMN15286103,152735166,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8558686,GSM4621128,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621128,m3_Fear-Only,SRP267579
SRR12027469,RNA-Seq,200,308712000,PRJNA639859,SAMN15286102,98581492,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX8558687,GSM4621129,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621129,m3_Fear-Only,SRP267579
SRR12027471,RNA-Seq,200,1550906400,PRJNA639859,SAMN15285713,499580600,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX8558689,GSM4621131,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621131,m3_Fear-Only,SRP267579
SRR12027472,RNA-Seq,200,370884200,PRJNA639859,SAMN15285712,119195567,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558690,GSM4621132,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621132,m3_Fear-Only,SRP267579
SRR12027473,RNA-Seq,200,102992200,PRJNA639859,SAMN15285711,32937531,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8558691,GSM4621133,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621133,m3_Fear-Only,SRP267579
SRR12027475,RNA-Seq,200,1680946800,PRJNA639859,SAMN15285709,537718768,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX8558693,GSM4621135,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621135,m3_Fear-Only,SRP267579
SRR12027478,RNA-Seq,200,611310600,PRJNA639859,SAMN15285673,204882771,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX8558696,GSM4621138,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621138,m3_Fear-Only,SRP267579
SRR12027480,RNA-Seq,200,298470600,PRJNA639859,SAMN15285671,94376628,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX8558698,GSM4621140,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621140,m3_Fear-Only,SRP267579
SRR12027482,RNA-Seq,200,1633091600,PRJNA639859,SAMN15285669,523637086,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX8558924,GSM4621142,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621142,m3_Fear-Only,SRP267579
SRR12027483,RNA-Seq,200,1564825400,PRJNA639859,SAMN15285668,506262796,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8558925,GSM4621143,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621143,m3_Fear-Only,SRP267579
SRR12027485,RNA-Seq,200,1550203000,PRJNA639859,SAMN15285666,541206386,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX8558927,GSM4621145,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621145,m3_Fear-Only,SRP267579
SRR12027487,RNA-Seq,200,1665212600,PRJNA639859,SAMN15285664,569000923,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8558929,GSM4621147,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4621147,m3_Fear-Only,SRP267579
SRR12027489,RNA-Seq,200,262734400,PRJNA639859,SAMN15283045,91965870,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX8559243,GSM4619125,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619125,m1_Fear-Recall,SRP267579
SRR12027490,RNA-Seq,200,112713800,PRJNA639859,SAMN15283044,39610155,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX8559468,GSM4619126,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619126,m1_Fear-Recall,SRP267579
SRR12027492,RNA-Seq,200,328853800,PRJNA639859,SAMN15283042,114664874,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8559470,GSM4619128,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619128,m1_Fear-Recall,SRP267579
SRR12027493,RNA-Seq,200,154342000,PRJNA639859,SAMN15283081,54062468,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX8559471,GSM4619129,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619129,m1_Fear-Recall,SRP267579
SRR12027495,RNA-Seq,200,113700800,PRJNA639859,SAMN15283079,39062436,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX8559473,GSM4619131,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619131,m1_Fear-Only,SRP267579
SRR12027497,RNA-Seq,200,189266600,PRJNA639859,SAMN15283077,65794202,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX8559475,GSM4619133,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619133,m1_Fear-Recall,SRP267579
SRR12027501,RNA-Seq,200,113242000,PRJNA639859,SAMN15283073,40229909,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX8559479,GSM4619137,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619137,m1_Fear-Recall,SRP267579
SRR12027502,RNA-Seq,200,125231600,PRJNA639859,SAMN15283072,44468412,Primary brain cells from muring mPFC,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX8559480,GSM4619138,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619138,m1_Fear-Recall,SRP267579
SRR12027504,RNA-Seq,200,70422200,PRJNA639859,SAMN15283070,24444033,Primary brain cells from muring mPFC,GEO,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX8559482,GSM4619140,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2020-06-18T00:00:00Z,GSM4619140,m1_Fear-Recall,SRP267579
